entry_datetime,entry_price,direction,reference_stop_loss_price,take_profit_price,position_size,exit_datetime,exit_price,exit_reason,pnl,account_balance_after_trade,crossover_candle_rsi,crossover_candle_sma_rsi,crossover_candle_atr,crossover_candle_datetime,crossover_candle_time_of_day,crossover_candle_day_of_week,cc_open,cc_high,cc_low,cc_close,crossover_candle_body_size,crossover_candle_upper_wick,crossover_candle_lower_wick,duration_bars
2024-07-23 08:00:00+00:00,2397.72998,long,2395.96998,2399.4899800000003,200.0,2024-07-23 08:55:00+00:00,2395.25,RSI Crossover Stop,-495.99600000001374,99731.66720000243,23.608971127382997,23.60351480536944,1.1483248412832172,2024-07-23 06:55:00+00:00,06:55:00,Tuesday,2396.060059,2396.86011,2395.97998,2396.57007,0.5100110000003042,0.29003999999986263,0.08007899999984147,11
2024-07-24 04:00:00+00:00,2404.32007,short,2405.41991,2403.2202300000004,200.0,2024-07-24 04:05:00+00:00,2405.32007,RSI Crossover Stop,-200.0,99677.66120000249,50.00266518550513,50.51849693751905,1.557930525472197,2024-07-24 03:55:00+00:00,03:55:00,Wednesday,2405.3999,2405.40991,2404.61011,2404.97998,0.41991999999982,0.010009999999965657,0.3698699999999917,1
2024-07-24 09:05:00+00:00,2408.1499,short,2409.4899800000003,2406.8098199999995,200.0,2024-07-24 09:25:00+00:00,2409.060059,RSI Crossover Stop,-182.0318000000043,99495.62940000248,55.62282463627823,55.71506220401718,0.7080742514757873,2024-07-24 09:00:00+00:00,09:00:00,Wednesday,2409.38989,2409.47998,2409.090088,2409.090088,0.2998019999999997,0.09009000000014566,0.0,4
2024-07-24 09:35:00+00:00,2408.96997,short,2409.1599,2408.78004,200.0,2024-07-24 09:40:00+00:00,2409.19995,RSI Crossover Stop,-45.99600000001374,99449.63340000247,54.813092190382626,55.01273938976042,0.6230484520777221,2024-07-24 09:30:00+00:00,09:30:00,Wednesday,2408.97998,2409.1001,2408.77002,2408.98999,0.010009999999965657,0.11011000000007698,0.20996000000013737,1
2024-07-24 10:50:00+00:00,2408.81006,short,2410.02001,2407.6001099999994,200.0,2024-07-24 11:10:00+00:00,2412.02002,RSI Crossover Stop,-641.9920000000275,98807.64140000244,54.42746133842579,55.47291291627679,0.6312374477990537,2024-07-24 10:45:00+00:00,10:45:00,Wednesday,2409.8501,2410.01001,2409.44995,2409.44995,0.4001499999999396,0.15990999999985434,0.0,4
2024-07-24 11:20:00+00:00,2407.8501,short,2412.070059,2403.630141,200.0,2024-07-24 12:00:00+00:00,2408.59009,RSI Crossover Stop,-147.99800000000687,98659.64340000243,53.21020124003698,55.01247904173715,1.0538335599813196,2024-07-24 11:15:00+00:00,11:15:00,Wednesday,2412.060059,2412.060059,2409.68994,2409.68994,2.370118999999704,0.0,0.0,8
2024-07-25 04:30:00+00:00,2409.070068,long,2406.92994,2411.210196,200.0,2024-07-25 05:05:00+00:00,2407.050049,RSI Crossover Stop,-404.0038000000095,98255.63960000243,36.771131585761445,36.755099869448465,2.023475699421998,2024-07-25 04:25:00+00:00,04:25:00,Thursday,2407.02002,2408.8501,2406.93994,2408.47998,1.4599600000001374,0.37012000000004264,0.08007999999972526,7
2024-07-25 05:15:00+00:00,2407.96997,long,2406.83009,2409.1098500000003,200.0,2024-07-25 05:20:00+00:00,2406.87988,RSI Crossover Stop,-218.01800000002913,98037.6216000024,37.72369920060482,36.089916468564624,1.597221497841576,2024-07-25 05:10:00+00:00,05:10:00,Thursday,2407.030029,2408.070068,2406.84009,2407.93994,0.9099110000001929,0.13012799999978597,0.18993899999986752,1
2024-07-25 10:50:00+00:00,2397.72998,long,2396.1699299999996,2399.2900300000006,200.0,2024-07-25 10:55:00+00:00,2397.15991,RSI Crossover Stop,-114.01400000004287,98701.63340000242,42.988075984298256,42.8016460235907,1.3572213385263756,2024-07-25 10:45:00+00:00,10:45:00,Thursday,2396.93994,2397.97998,2396.17993,2397.77002,0.8300799999997253,0.20996000000013737,0.7600100000004204,1
2024-07-25 11:05:00+00:00,2398.31006,long,2394.81007,2401.8100499999996,200.0,2024-07-25 11:15:00+00:00,2392.37988,RSI Crossover Stop,-1186.0359999999673,97515.59740000246,42.79112741553762,42.382338056114676,1.381466530882813,2024-07-25 11:00:00+00:00,11:00:00,Thursday,2397.22998,2397.57007,2394.82007,2397.53003,0.3000499999998283,0.04004000000031738,2.4099099999998543,2
2024-07-26 08:30:00+00:00,2363.28003,short,2364.54003,2362.0200299999997,200.0,2024-07-26 09:35:00+00:00,2363.68994,RSI Crossover Stop,-81.98200000006182,97667.64740000242,52.59602243278741,53.57057589505091,1.4175571247271188,2024-07-26 08:25:00+00:00,08:25:00,Friday,2364.36011,2364.53003,2363.6001,2363.6001,0.7600099999999657,0.16991999999982,0.0,13
2024-07-29 10:20:00+00:00,2397.72998,short,2399.18993,2396.27003,200.0,2024-07-29 10:30:00+00:00,2399.050049,RSI Crossover Stop,-264.01379999997516,97759.58760000246,61.95821321983913,62.584973597609384,1.4897925975869077,2024-07-29 10:15:00+00:00,10:15:00,Monday,2399.17993,2399.17993,2397.88989,2398.22998,0.949949999999717,0.0,0.34009000000014566,2
2024-07-31 10:05:00+00:00,2408.57007,short,2410.1201100000003,2407.02003,200.0,2024-07-31 10:45:00+00:00,2409.38989,RSI Crossover Stop,-163.96399999994173,99563.67960000268,54.656645537424126,57.062529870819915,0.8565005885433369,2024-07-31 10:00:00+00:00,10:00:00,Wednesday,2409.93994,2410.11011,2408.82007,2408.93994,1.0,0.17016999999987092,0.1198699999999917,8
2024-07-31 15:35:00+00:00,2418.73999,short,2422.1599,2415.32008,200.0,2024-07-31 16:20:00+00:00,2420.8999,RSI Crossover Stop,-431.98199999997087,99131.6976000027,62.709687392669004,63.111947560084026,1.5710928364273369,2024-07-31 15:30:00+00:00,15:30:00,Wednesday,2421.11011,2422.1499,2420.37988,2420.37988,0.7302300000001196,1.0397899999998117,0.0,9
2024-08-01 06:25:00+00:00,2447.6499,short,2449.8500900000004,2445.4497099999994,200.0,2024-08-01 08:45:00+00:00,2447.98999,RSI Crossover Stop,-68.01800000002913,99481.69560000267,68.77907767130418,71.21736277656672,2.8254522216460325,2024-08-01 06:20:00+00:00,06:20:00,Thursday,2449.1499,2449.84009,2448.01001,2448.1001,1.0497999999997774,0.690190000000257,0.09009000000014566,16
2024-08-02 04:00:00+00:00,2439.52002,long,2437.56007,2441.47997,200.0,2024-08-02 04:25:00+00:00,2436.11011,RSI Crossover Stop,-681.9819999999709,98799.7136000027,44.99338442197458,43.027011992892035,2.6985126690923393,2024-08-02 03:55:00+00:00,03:55:00,Friday,2437.8501,2439.47998,2437.57007,2439.43994,1.5898400000000947,0.04003999999986263,0.280029999999897,5
2024-08-02 06:20:00+00:00,2442.030029,short,2443.3601000000003,2440.6999579999997,200.0,2024-08-02 06:40:00+00:00,2443.12012,RSI Crossover Stop,-218.0182000000059,99183.69540000273,51.034804629532125,51.4606537246428,1.5904143459599827,2024-08-02 06:15:00+00:00,06:15:00,Friday,2443.15991,2443.3501,2442.56006,2442.6001,0.559809999999743,0.190190000000257,0.04004000000031738,4
2024-08-02 08:15:00+00:00,2444.22998,short,2446.7299700000003,2441.72999,200.0,2024-08-02 08:20:00+00:00,2445.040039,RSI Crossover Stop,-162.01179999998203,99021.68360000275,52.90040729565564,53.17197348050745,1.445169465298095,2024-08-02 08:10:00+00:00,08:10:00,Friday,2446.47998,2446.71997,2444.26001,2444.48999,1.9899900000000343,0.23999000000003434,0.22998000000006869,1
2024-08-02 08:35:00+00:00,2444.56006,short,2446.93993,2442.1801899999996,200.0,2024-08-02 08:45:00+00:00,2446.070068,RSI Crossover Stop,-302.0016000000396,98719.68200000271,53.82428332529665,53.96020895640902,1.4464178909406962,2024-08-02 08:30:00+00:00,08:30:00,Friday,2446.32007,2446.92993,2445.26001,2445.30005,1.020020000000386,0.6098599999995713,0.04003999999986263,2
2024-08-05 08:25:00+00:00,2439.02002,short,2441.52001,2436.5200299999997,200.0,2024-08-05 08:55:00+00:00,2441.45996,RSI Crossover Stop,-487.9880000000412,99483.69200000276,53.8579426632881,55.46174934633873,2.620965476250837,2024-08-05 08:20:00+00:00,08:20:00,Monday,2441.47998,2441.51001,2439.52002,2440.22998,1.25,0.030029999999896972,0.7099600000001374,6
2024-08-06 04:45:00+00:00,2405.38989,short,2407.16991,2403.60987,200.0,2024-08-06 05:00:00+00:00,2406.76001,RSI Crossover Stop,-274.0240000000085,101181.63620000285,52.41006112980563,53.15914453550998,2.4047076016818623,2024-08-06 04:40:00+00:00,04:40:00,Tuesday,2407.1499,2407.15991,2405.060059,2405.53003,1.6198699999999917,0.010009999999965657,0.4699709999999868,3
2024-08-06 11:20:00+00:00,2413.31006,short,2417.3601000000003,2409.2600199999993,200.0,2024-08-06 11:25:00+00:00,2416.34009,RSI Crossover Stop,-606.0060000000703,100575.63020000278,55.320111774934986,57.62359753793687,2.5456729872484725,2024-08-06 11:15:00+00:00,11:15:00,Tuesday,2416.6499,2417.3501,2412.8999,2413.88989,2.7600099999999657,0.7002000000002226,0.9899900000000343,1
2024-08-07 08:35:00+00:00,2389.84009,long,2388.18995,2391.4902300000003,200.0,2024-08-07 08:50:00+00:00,2388.81006,RSI Crossover Stop,-206.00600000007034,101111.6142000027,48.11882542385398,46.44215533361087,1.206144491389473,2024-08-07 08:30:00+00:00,08:30:00,Wednesday,2388.51001,2389.42993,2388.19995,2389.3999,0.889889999999923,0.030029999999896972,0.31005999999979394,3
2024-08-07 09:05:00+00:00,2389.56006,long,2388.56007,2390.5600499999996,200.0,2024-08-07 09:10:00+00:00,2387.97998,RSI Crossover Stop,-316.01599999994505,100795.59820000276,48.03349891158838,47.82506989618788,1.0715927251220976,2024-08-07 09:00:00+00:00,09:00:00,Wednesday,2388.72998,2389.6499,2388.57007,2389.26001,0.530029999999897,0.389889999999923,0.15990999999985434,1
2024-08-07 10:25:00+00:00,2383.8999,long,2381.93995,2385.85985,200.0,2024-08-07 10:40:00+00:00,2382.3501,RSI Crossover Stop,-309.95999999995547,100485.63820000281,39.3124866955216,39.05993008601789,1.5832854509820338,2024-08-07 10:20:00+00:00,10:20:00,Wednesday,2382.8999,2383.62012,2381.94995,2383.62012,0.720220000000154,0.0,0.949949999999717,3
2024-08-07 10:50:00+00:00,2385.060059,long,2382.3401,2387.780018,200.0,2024-08-07 11:15:00+00:00,2382.56006,RSI Crossover Stop,-499.99980000002324,99985.63840000279,41.313770615731194,38.46994315706219,1.5348409714283302,2024-08-07 10:45:00+00:00,10:45:00,Wednesday,2382.3501,2384.17993,2382.3501,2383.71997,1.3698699999999917,0.4599599999996826,0.0,5
2024-08-07 11:35:00+00:00,2385.67993,long,2380.93995,2390.4199099999996,200.0,2024-08-07 12:45:00+00:00,2383.56006,RSI Crossover Stop,-423.97399999999834,99561.66440000279,45.271370509468014,43.054065474814614,2.303136663310744,2024-08-07 11:30:00+00:00,11:30:00,Wednesday,2381.19995,2384.3501,2380.94995,2383.46997,2.2700199999999313,0.8801300000000083,0.25,14
2024-08-08 05:00:00+00:00,2387.56006,long,2384.5500599999996,2390.57006,200.0,2024-08-08 05:50:00+00:00,2387.18994,RSI Crossover Stop,-74.02399999991758,100151.65240000296,38.51564559618515,38.165376525548176,2.092211873244821,2024-08-08 04:55:00+00:00,04:55:00,Thursday,2384.68994,2386.3501,2384.56006,2386.31006,1.620119999999588,0.04004000000031738,0.1298800000004121,10
2024-08-08 08:30:00+00:00,2384.070068,long,2381.3401,2386.800036,200.0,2024-08-08 10:00:00+00:00,2383.81006,RSI Crossover Stop,-52.001600000039616,100099.65080000291,40.26597508740118,36.63177471682856,1.3401294624263123,2024-08-08 08:25:00+00:00,08:25:00,Thursday,2381.38989,2383.57007,2381.3501,2382.96997,1.58008000000018,0.6001000000001113,0.0397899999998117,18
2024-08-08 11:00:00+00:00,2388.27002,long,2384.93995,2391.60009,200.0,2024-08-08 11:30:00+00:00,2385.36011,RSI Crossover Stop,-581.9819999999709,99517.66880000294,49.078285503982336,48.45975192448896,1.2493585677712415,2024-08-08 10:55:00+00:00,10:55:00,Thursday,2385.02002,2385.87988,2384.94995,2385.67993,0.6599099999998543,0.1999500000001717,0.0700699999997596,6
2024-08-10 04:55:00+00:00,2429.8999,long,2428.2900499999996,2431.50975,200.0,2024-08-10 05:00:00+00:00,2428.68994,RSI Crossover Stop,-241.99199999993652,99825.72280000302,47.68314380369446,46.989995962035266,1.372456636324728,2024-08-10 04:50:00+00:00,04:50:00,Saturday,2428.77002,2429.3999,2428.30005,2429.26001,0.48999000000003434,0.13988999999992302,0.469970000000103,1
2024-08-10 05:30:00+00:00,2428.77002,long,2427.7600199999997,2429.78002,200.0,2024-08-10 05:40:00+00:00,2428.3999,RSI Crossover Stop,-74.02400000000853,99751.69880000301,46.532987746316735,46.27731498414556,1.3124344650103865,2024-08-10 05:25:00+00:00,05:25:00,Saturday,2427.77002,2428.86011,2427.77002,2428.43994,0.6699200000002747,0.4201699999998709,0.0,2
2024-08-12 10:40:00+00:00,2428.58008,long,2426.8798899999997,2430.2802700000007,200.0,2024-08-12 11:15:00+00:00,2428.070068,RSI Crossover Stop,-102.0024000000376,99929.674400003,47.160478884375586,46.355018870706466,1.098912335200109,2024-08-12 10:35:00+00:00,10:35:00,Monday,2427.55005,2428.40991,2426.88989,2428.1499,0.5998500000000604,0.26000999999996566,0.6601599999999053,7
2024-08-13 05:45:00+00:00,2470.8501,short,2471.79003,2469.91017,200.0,2024-08-13 06:00:00+00:00,2471.88989,RSI Crossover Stop,-207.95799999996234,99965.70840000303,65.38447967247286,66.11777155182304,1.186666374364144,2024-08-13 05:40:00+00:00,05:40:00,Tuesday,2471.59009,2471.67993,2470.34009,2471.31006,0.2800300000003517,0.08983999999963999,0.9699699999996483,3
2024-08-13 06:10:00+00:00,2471.6499,short,2472.1599,2471.1398999999997,200.0,2024-08-13 06:15:00+00:00,2472.12012,RSI Crossover Stop,-94.04400000003079,99871.664400003,64.65456259947595,65.13006786734375,1.107757350725884,2024-08-13 06:05:00+00:00,06:05:00,Tuesday,2471.8999,2471.98999,2471.65991,2471.68994,0.20995999999968262,0.09009000000014566,0.03003000000035172,1
2024-08-13 08:00:00+00:00,2470.32007,short,2473.2099500000004,2467.43019,200.0,2024-08-13 08:15:00+00:00,2472.71997,RSI Crossover Stop,-479.97999999997774,99391.68440000303,64.15917226489508,64.30532365025141,0.9310463000845296,2024-08-13 06:55:00+00:00,06:55:00,Tuesday,2472.30005,2473.19995,2471.84009,2472.13989,0.16015999999990527,0.8999000000003434,0.29979999999977736,3
2024-08-14 05:50:00+00:00,2466.15991,long,2463.7600199999997,2468.5598,200.0,2024-08-14 06:40:00+00:00,2465.65991,RSI Crossover Stop,-100.0,99701.69240000313,46.36993330744525,46.18923623422368,1.2707447723119079,2024-08-14 05:45:00+00:00,05:45:00,Wednesday,2463.78003,2465.6499,2463.77002,2465.6001,1.8200700000002143,0.049799999999777356,0.010009999999965657,10
2024-08-14 08:45:00+00:00,2466.060059,long,2465.1298899999997,2466.990228,200.0,2024-08-14 09:00:00+00:00,2464.65991,RSI Crossover Stop,-280.02980000001116,99421.66260000312,48.233876243705645,46.3862080147614,1.0184897884598452,2024-08-14 08:40:00+00:00,08:40:00,Wednesday,2465.13989,2465.90991,2465.13989,2465.77002,0.6301300000000083,0.13988999999992302,0.0,3
2024-08-15 08:25:00+00:00,2447.01001,short,2448.0400290000002,2445.9799909999997,200.0,2024-08-15 08:45:00+00:00,2447.88989,RSI Crossover Stop,-175.97599999999147,100717.65300000324,51.74255262018236,52.0671645548495,0.7999256524778684,2024-08-15 08:20:00+00:00,08:20:00,Thursday,2447.90991,2448.030029,2447.42993,2447.90991,0.0,0.12011900000015885,0.4799800000000687,4
2024-08-15 09:10:00+00:00,2447.57007,short,2447.9999900000003,2447.14015,200.0,2024-08-15 09:15:00+00:00,2448.030029,RSI Crossover Stop,-91.99179999995977,100625.66120000328,50.79490194951104,51.45264711193297,0.6831457115001169,2024-08-15 09:05:00+00:00,09:05:00,Thursday,2447.98999,2447.98999,2447.31006,2447.65991,0.33008000000018,0.0,0.3498500000000604,1
2024-08-16 05:35:00+00:00,2456.42993,short,2460.54003,2452.3198299999995,200.0,2024-08-16 06:35:00+00:00,2457.1001,RSI Crossover Stop,-134.03400000006513,100491.62720000322,55.361101502301366,56.21562389032073,1.2574636723470565,2024-08-16 05:30:00+00:00,05:30:00,Friday,2460.43994,2460.53003,2459.11011,2459.26001,1.1799300000002404,0.09008999999969092,0.14989999999988868,12
2024-08-21 06:50:00+00:00,2514.12012,short,2516.3701100000003,2511.87013,200.0,2024-08-21 09:25:00+00:00,2516.01001,RSI Crossover Stop,-377.9779999999846,100697.6292000033,67.38150696773998,68.97042431887117,0.967738539326064,2024-08-21 06:45:00+00:00,06:45:00,Wednesday,2516.3501,2516.36011,2515.80005,2515.81006,0.5400400000003174,0.010009999999965657,0.010009999999965657,19
2024-08-21 10:50:00+00:00,2513.070068,short,2514.7399800000003,2511.4001559999997,200.0,2024-08-21 11:00:00+00:00,2514.90991,RSI Crossover Stop,-367.96839999997246,100579.65860000331,54.56933680478321,56.36216793990731,0.8832068162599812,2024-08-21 10:45:00+00:00,10:45:00,Wednesday,2514.63989,2514.72998,2513.8501,2513.8501,0.7897899999998117,0.09009000000014566,0.0,2
2024-08-21 11:15:00+00:00,2512.77002,short,2516.52001,2509.0200299999997,200.0,2024-08-21 11:40:00+00:00,2513.8999,RSI Crossover Stop,-225.97599999999147,100353.68260000332,51.62340378078926,55.714331540854566,1.2179479061154022,2024-08-21 11:10:00+00:00,11:10:00,Wednesday,2515.8999,2516.51001,2513.31006,2513.31006,2.5898400000000947,0.610110000000077,0.0,5
2024-08-22 05:55:00+00:00,2511.52002,short,2514.57006,2508.46998,200.0,2024-08-22 06:55:00+00:00,2512.40991,RSI Crossover Stop,-177.9779999999846,100175.70460000333,52.4403515065661,54.04405646386495,1.6444231364761146,2024-08-22 05:50:00+00:00,05:50:00,Thursday,2514.52002,2514.56006,2512.97998,2513.02002,1.5,0.04003999999986263,0.04003999999986263,12
2024-08-23 03:35:00+00:00,2482.93994,long,2480.93995,2484.9399300000005,200.0,2024-08-23 03:40:00+00:00,2482.17993,RSI Crossover Stop,-152.00200000008408,100457.73460000327,45.683343282969275,45.402404812357176,2.0804227369289086,2024-08-23 03:30:00+00:00,03:30:00,Friday,2480.94995,2483.31006,2480.94995,2482.93994,1.9899900000000343,0.3701199999995879,0.0,1
2024-08-24 05:00:00+00:00,2508.59009,short,2511.38988,2505.7903,200.0,2024-08-24 05:05:00+00:00,2510.87988,RSI Crossover Stop,-457.95799999996234,101129.7486000034,50.78774403441898,52.35457405308663,1.7227124655134747,2024-08-24 04:55:00+00:00,04:55:00,Saturday,2511.1001,2511.37988,2509.6001,2509.82007,1.280029999999897,0.27977999999984604,0.21997000000010303,1
2024-08-26 08:30:00+00:00,2511.68994,short,2513.28002,2510.0998600000003,200.0,2024-08-26 08:40:00+00:00,2513.1499,RSI Crossover Stop,-291.9919999999365,100837.75660000346,53.485585942886416,53.77458112267061,1.1417911734185289,2024-08-26 08:25:00+00:00,08:25:00,Monday,2512.72998,2513.27002,2512.37988,2512.47998,0.25,0.5400399999998626,0.10010000000011132,2
2024-08-28 08:20:00+00:00,2525.060059,short,2525.39989,2524.7202279999997,200.0,2024-08-28 08:25:00+00:00,2525.44995,RSI Crossover Stop,-77.97820000005231,102321.7764000038,61.10695505096849,61.65992897657285,0.8245174716106125,2024-08-28 08:15:00+00:00,08:15:00,Wednesday,2525.34009,2525.38989,2524.8999,2525.21997,0.12012000000004264,0.049799999999777356,0.32007000000021435,1
2024-08-30 08:25:00+00:00,2521.69995,long,2521.10011,2522.2997900000005,200.0,2024-08-30 08:30:00+00:00,2521.19995,RSI Crossover Stop,-100.0,103593.74020000402,48.26396153633775,46.987637627982274,0.8178895018285115,2024-08-30 08:20:00+00:00,08:20:00,Friday,2521.19995,2521.78003,2521.11011,2521.63989,0.4399399999997513,0.14013999999997395,0.08984000000009473,1
2024-08-30 11:20:00+00:00,2518.030029,long,2515.35011,2520.709948,200.0,2024-08-30 11:45:00+00:00,2515.8501,RSI Crossover Stop,-435.9857999999804,103157.75440000404,41.31640429790986,38.50094747175855,0.929888229637249,2024-08-30 11:15:00+00:00,11:15:00,Friday,2515.67993,2517.8501,2515.36011,2517.47998,1.800050000000283,0.37012000000004264,0.31981999999970867,5
2024-08-30 12:00:00+00:00,2516.43994,long,2514.5100199999997,2518.3698600000007,200.0,2024-08-30 12:05:00+00:00,2515.53003,RSI Crossover Stop,-181.98200000006182,102975.77240000397,41.11199465289547,40.429347335821085,1.271758273851529,2024-08-30 11:55:00+00:00,11:55:00,Friday,2515.030029,2516.17993,2514.52002,2516.17993,1.1499009999997725,0.0,0.5100090000000819,1
2024-08-30 15:35:00+00:00,2515.40991,long,2513.6398999999997,2517.17992,200.0,2024-08-30 15:45:00+00:00,2513.51001,RSI Crossover Stop,-379.97999999997774,102595.792400004,49.577889894995444,44.18574532386712,0.9310943361467038,2024-08-30 15:30:00+00:00,15:30:00,Friday,2514.050049,2515.43994,2513.6499,2515.27002,1.2199709999999868,0.16992000000027474,0.4001490000000558,2
2024-08-31 05:25:00+00:00,2501.62012,long,2500.21998,2503.0202600000002,200.0,2024-08-31 05:30:00+00:00,2500.56006,RSI Crossover Stop,-212.01200000004974,102767.76240000397,46.6083382489498,46.2529118853057,1.7614187049741488,2024-08-31 05:20:00+00:00,05:20:00,Saturday,2500.22998,2501.8999,2500.22998,2501.55005,1.3200699999997596,0.3498500000000604,0.0,1
2024-09-04 04:00:00+00:00,2488.02002,short,2490.81005,2485.22999,200.0,2024-09-04 04:55:00+00:00,2489.42993,RSI Crossover Stop,-281.98199999997087,103067.80840000416,52.823828811122716,53.117488542539625,1.7812409818104191,2024-09-04 03:55:00+00:00,03:55:00,Wednesday,2490.6499,2490.80005,2489.40991,2489.53003,1.1198699999999917,0.1501499999999396,0.12012000000004264,11
2024-09-04 06:45:00+00:00,2492.28003,short,2492.7099500000004,2491.8501099999994,200.0,2024-09-04 06:50:00+00:00,2492.77002,RSI Crossover Stop,-97.99800000000687,102969.81040000415,55.11853770709575,55.63404222223986,0.9421141918370611,2024-09-04 06:40:00+00:00,06:40:00,Wednesday,2492.40991,2492.40991,2492.1001,2492.23999,0.16991999999982,0.0,0.13988999999992302,1
2024-09-04 09:00:00+00:00,2492.57007,short,2493.38988,2491.7502600000003,200.0,2024-09-04 09:15:00+00:00,2493.95996,RSI Crossover Stop,-277.9779999999846,102691.83240000416,56.30018305489007,56.59021192017354,0.7100445654386361,2024-09-04 08:55:00+00:00,08:55:00,Wednesday,2493.3501,2493.37988,2493.030029,2493.12012,0.22998000000006869,0.02977999999984604,0.09009100000002945,3
2024-09-04 15:10:00+00:00,2495.060059,short,2496.1101000000003,2494.0100179999995,200.0,2024-09-04 15:25:00+00:00,2495.8501,RSI Crossover Stop,-158.00820000004023,102805.84420000418,53.00324900314894,54.62794987267109,0.7895564102129835,2024-09-04 15:05:00+00:00,15:05:00,Wednesday,2495.98999,2496.1001,2495.3501,2495.3999,0.5900900000001457,0.11011000000007698,0.049799999999777356,3
2024-09-05 08:10:00+00:00,2494.90991,short,2495.6101000000003,2494.2097199999994,200.0,2024-09-05 08:15:00+00:00,2495.69995,RSI Crossover Stop,-158.00800000006348,102647.83620000412,53.18373705275165,53.66501183324139,0.8504778748376773,2024-09-05 08:05:00+00:00,08:05:00,Thursday,2495.36011,2495.6001,2495.050049,2495.15991,0.20020000000022264,0.23999000000003434,0.10986099999990984,1
2024-09-05 08:25:00+00:00,2494.8501,short,2495.7299700000003,2493.97023,200.0,2024-09-05 09:00:00+00:00,2495.42993,RSI Crossover Stop,-115.96599999993487,102531.8702000042,52.786247470607066,53.95534620264401,0.81374785386967,2024-09-05 08:20:00+00:00,08:20:00,Thursday,2495.62012,2495.71997,2495.12012,2495.13989,0.4802300000001196,0.09985000000006039,0.019769999999880383,7
2024-09-05 10:25:00+00:00,2495.26001,short,2496.3601000000003,2494.1599199999996,200.0,2024-09-05 11:05:00+00:00,2497.01001,RSI Crossover Stop,-350.0,102181.8702000042,53.68350941540785,54.49896718432877,0.6773397059579944,2024-09-05 10:20:00+00:00,10:20:00,Thursday,2496.32007,2496.3501,2495.84009,2496.060059,0.2600110000003042,0.030029999999896972,0.2199689999997645,8
2024-09-05 11:50:00+00:00,2496.37988,short,2497.8701100000003,2494.8896499999996,200.0,2024-09-05 12:05:00+00:00,2497.3501,RSI Crossover Stop,-194.0440000000308,101987.82620000417,52.50899819511411,54.205843506081614,1.1483148127973462,2024-09-05 11:45:00+00:00,11:45:00,Thursday,2497.69995,2497.86011,2496.32007,2496.55005,1.1499000000003434,0.16015999999990527,0.22997999999961394,3
2024-09-06 04:55:00+00:00,2515.6001,short,2516.39989,2514.80031,200.0,2024-09-06 05:30:00+00:00,2516.02002,RSI Crossover Stop,-83.983999999964,102157.84440000431,55.65964369010829,56.126777427539956,1.194521931315568,2024-09-06 04:50:00+00:00,04:50:00,Friday,2516.15991,2516.38989,2515.77002,2515.78003,0.37987999999995736,0.22998000000006869,0.010009999999965657,7
2024-09-06 06:10:00+00:00,2515.030029,short,2515.89989,2514.160168,200.0,2024-09-06 06:25:00+00:00,2515.82007,RSI Crossover Stop,-158.00820000004023,101999.83620000427,53.6602725397124,53.77843927711562,0.924178312379471,2024-09-06 06:05:00+00:00,06:05:00,Friday,2515.59009,2515.88989,2515.36011,2515.3999,0.190190000000257,0.29979999999977736,0.0397899999998117,3
2024-09-06 14:55:00+00:00,2518.47998,short,2519.080068,2517.879892,200.0,2024-09-06 15:05:00+00:00,2519.84009,RSI Crossover Stop,-272.0220000000154,101881.81420000426,56.977660235441256,58.6706509523576,0.7367475932343734,2024-09-06 14:50:00+00:00,14:50:00,Friday,2518.97998,2519.070068,2518.40991,2518.6001,0.37987999999995736,0.09008799999992334,0.190190000000257,2
2024-09-09 09:20:00+00:00,2496.68994,short,2497.9499400000004,2495.42994,200.0,2024-09-09 10:00:00+00:00,2497.98999,RSI Crossover Stop,-260.00999999996566,101827.80820000432,50.53317479712828,50.746871342005015,0.8971947227360012,2024-09-09 09:15:00+00:00,09:15:00,Monday,2497.90991,2497.93994,2497.26001,2497.38989,0.5200199999999313,0.03003000000035172,0.12987999999995736,8
2024-09-10 04:30:00+00:00,2501.31006,short,2502.2099500000004,2500.410169999999,200.0,2024-09-10 04:35:00+00:00,2502.88989,RSI Crossover Stop,-315.9660000000258,101991.87020000433,52.542738076899234,53.071929159793115,1.3639449222108826,2024-09-10 04:25:00+00:00,04:25:00,Tuesday,2501.96997,2502.19995,2501.36011,2501.62012,0.3498500000000604,0.22998000000006869,0.26000999999996566,1
2024-09-10 08:10:00+00:00,2506.23999,short,2506.9899800000003,2505.49,200.0,2024-09-10 08:25:00+00:00,2506.73999,RSI Crossover Stop,-100.0,101891.87020000433,57.72568998084935,58.372443116479374,0.8788626146603205,2024-09-10 08:05:00+00:00,08:05:00,Tuesday,2506.70996,2506.83008,2506.1001,2506.36011,0.3498500000000604,0.12012000000004264,0.26000999999996566,3
2024-09-11 06:35:00+00:00,2516.32007,short,2516.5800700000004,2516.06007,200.0,2024-09-11 06:40:00+00:00,2516.6001,RSI Crossover Stop,-56.005999999979394,102353.87860000443,55.085021998275124,55.64411927988146,0.8909839219154255,2024-09-11 06:30:00+00:00,06:30:00,Wednesday,2516.57007,2516.57007,2516.19995,2516.31006,0.2600100000004204,0.0,0.11010999999962223,1
