trade_type,entry_time,entry_price,exit_time,exit_price,size,gross_pnl_inr,swap_charges_inr,fees_inr,mae_inr,net_pnl_inr,margin_inr,status
LONG,2024-05-31 01:00:00,31.01554,2024-05-31 12:45:00,31.51554,0.01000,2200.00000,-0.00000,88.74000,1003.38920,2111.26000,79.46000,CLOSED_TP
SHORT_ORIG,2024-05-31 14:30:00,33.01554,2024-05-31 14:30:00,32.01554,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-05-31 15:15:00,32.51554,2024-05-31 15:15:00,31.51554,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-06-03 03:15:00,32.25417,2024-06-03 03:15:00,31.25417,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-06-03 03:15:00,30.25417,2024-06-03 17:00:00,30.75417,0.01000,2200.00000,-0.00000,88.74000,2111.86360,2111.26000,79.46000,CLOSED_TP
SHORT_ORIG,2024-06-04 01:30:00,32.57854,2024-06-04 01:30:00,31.57854,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-06-04 08:00:00,32.07854,2024-06-04 08:00:00,31.07854,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-06-04 13:30:00,31.57854,2024-06-04 13:30:00,30.57854,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-06-05 07:15:00,31.42882,2024-06-05 07:15:00,30.42882,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-06-05 07:15:00,29.42882,2024-06-05 15:45:00,29.92882,0.01000,2200.00000,-0.00000,88.74000,108.31260,2111.26000,79.46000,CLOSED_TP
LONG,2024-06-04 13:30:00,29.57854,2024-06-06 01:00:00,30.07854,0.01000,2200.00000,-39.94000,88.74000,849.81160,2071.32000,79.46000,CLOSED_TP
LONG,2024-06-04 08:00:00,30.07854,2024-06-06 02:45:00,30.57854,0.01000,2200.00000,-39.94000,88.74000,3049.81160,2071.32000,79.46000,CLOSED_TP
LONG,2024-05-31 15:15:00,30.51554,2024-06-06 15:15:00,31.01554,0.01000,2200.00000,-119.82000,88.74000,4972.62920,1991.44000,79.46000,CLOSED_TP
LONG,2024-06-04 01:30:00,30.57854,2024-06-06 15:15:00,31.07854,0.01000,2200.00000,-39.94000,88.74000,5249.81160,2071.32000,79.46000,CLOSED_TP
SHORT_ORIG,2024-06-07 01:30:00,33.16758,2024-06-07 01:30:00,32.16758,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-05-31 14:30:00,31.01554,2024-06-07 04:30:00,31.51554,0.01000,2200.00000,-139.79000,88.74000,7172.62920,1971.47000,79.46000,CLOSED_TP
SHORT_ORIG,2024-06-07 08:30:00,32.66758,2024-06-07 08:30:00,31.66758,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-06-07 12:30:00,32.16758,2024-06-07 12:30:00,31.16758,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-06-07 13:30:00,31.66758,2024-06-07 13:30:00,30.66758,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-06-07 19:15:00,31.16758,2024-06-07 19:15:00,30.16758,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-06-07 19:15:00,29.16758,2024-06-10 08:00:00,29.66758,0.01000,2200.00000,-59.91000,88.74000,481.26760,2051.35000,79.46000,CLOSED_TP
SHORT_ORIG,2024-06-11 01:00:00,31.56662,2024-06-11 01:00:00,30.56662,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-06-11 02:30:00,31.06662,2024-06-11 02:30:00,30.06662,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-06-11 02:30:00,29.06662,2024-06-12 12:30:00,29.56662,0.01000,2200.00000,-19.97000,88.74000,70.50560,2091.29000,79.46000,CLOSED_TP
LONG,2024-06-07 13:30:00,29.66758,2024-06-12 13:00:00,30.16758,0.01000,2200.00000,-99.85000,88.74000,2714.70760,2011.41000,79.46000,CLOSED_TP
LONG,2024-06-11 01:00:00,29.56662,2024-06-12 13:00:00,30.06662,0.01000,2200.00000,-19.97000,88.74000,2270.50560,2091.29000,79.46000,CLOSED_TP
SHORT_ORIG,2024-06-13 01:00:00,31.38852,2024-06-13 01:00:00,30.38852,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-06-13 01:30:00,30.88852,2024-06-13 01:30:00,29.88852,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-06-13 01:30:00,28.88852,2024-06-13 09:15:00,29.38852,0.01000,2200.00000,-0.00000,88.74000,164.20360,2111.26000,79.46000,CLOSED_TP
SHORT_ORIG,2024-06-13 15:45:00,30.88852,2024-06-13 15:45:00,29.88852,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-06-13 15:45:00,28.88852,2024-06-14 16:00:00,29.38852,0.01000,2200.00000,-19.97000,88.74000,978.20360,2091.29000,79.46000,CLOSED_TP
SHORT_ORIG,2024-06-17 01:00:00,31.34175,2024-06-17 01:00:00,30.34175,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-06-18 06:00:00,31.35966,2024-06-18 06:00:00,30.35966,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-06-19 01:00:00,31.37956,2024-06-19 01:00:00,30.37956,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-06-13 01:00:00,29.38852,2024-06-20 01:00:00,29.88852,0.01000,2200.00000,-139.79000,88.74000,3178.20360,1971.47000,79.46000,CLOSED_TP
LONG,2024-06-17 01:00:00,29.34175,2024-06-20 01:00:00,29.84175,0.01000,2200.00000,-59.91000,88.74000,1832.83760,2051.35000,79.46000,CLOSED_TP
LONG,2024-06-18 06:00:00,29.35966,2024-06-20 01:00:00,29.85966,0.01000,2200.00000,-39.94000,88.74000,1911.64160,2071.32000,79.46000,CLOSED_TP
LONG,2024-06-19 01:00:00,29.37956,2024-06-20 01:00:00,29.87956,0.01000,2200.00000,-19.97000,88.74000,138.00160,2091.29000,79.46000,CLOSED_TP
LONG,2024-06-07 12:30:00,30.16758,2024-06-20 14:45:00,30.66758,0.01000,2200.00000,-259.61000,88.74000,6606.06760,1851.65000,79.46000,CLOSED_TP
SHORT_ORIG,2024-06-21 01:15:00,32.61257,2024-06-21 01:15:00,31.61257,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-06-21 13:30:00,32.11257,2024-06-21 13:30:00,31.11257,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-06-21 15:15:00,31.61257,2024-06-21 15:15:00,30.61257,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-06-23 23:45:00,31.39548,2024-06-23 23:45:00,30.39548,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-06-25 01:45:00,31.38454,2024-06-25 01:45:00,30.38454,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-06-25 16:15:00,30.88454,2024-06-25 16:15:00,29.88454,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-06-26 01:45:00,30.72087,2024-06-26 01:45:00,29.72087,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-06-26 01:45:00,28.72087,2024-06-27 13:00:00,29.22087,0.01000,2200.00000,-19.97000,88.74000,610.16560,2091.29000,79.46000,CLOSED_TP
SHORT_ORIG,2024-06-28 01:00:00,30.85520,2024-06-28 01:00:00,29.85520,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-06-28 01:00:00,28.85520,2024-06-28 10:30:00,29.35520,0.01000,2200.00000,-0.00000,88.74000,338.79560,2111.26000,79.46000,CLOSED_TP
LONG,2024-06-25 16:15:00,28.88454,2024-06-28 12:15:00,29.38454,0.01000,2200.00000,-59.91000,88.74000,1330.29160,2051.35000,79.46000,CLOSED_TP
SHORT_ORIG,2024-07-02 03:45:00,31.31290,2024-07-02 03:45:00,30.31290,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-07-02 03:45:00,29.31290,2024-07-02 14:00:00,29.81290,0.01000,2200.00000,-0.00000,88.74000,465.07560,2111.26000,79.46000,CLOSED_TP
LONG,2024-06-23 23:45:00,29.39548,2024-07-03 06:45:00,29.89548,0.01000,2200.00000,-199.70000,88.74000,3578.44960,1911.56000,79.46000,CLOSED_TP
LONG,2024-06-25 01:45:00,29.38454,2024-07-03 06:45:00,29.88454,0.01000,2200.00000,-159.76000,88.74000,3530.29160,1951.50000,79.46000,CLOSED_TP
LONG,2024-06-21 15:15:00,29.61257,2024-07-03 07:45:00,30.11257,0.01000,2200.00000,-239.64000,88.74000,4533.61920,1871.62000,79.46000,CLOSED_TP
LONG,2024-06-21 13:30:00,30.11257,2024-07-03 14:15:00,30.61257,0.01000,2200.00000,-239.64000,88.74000,6733.61920,1871.62000,79.46000,CLOSED_TP
SHORT_ORIG,2024-07-04 03:45:00,32.37058,2024-07-04 03:45:00,31.37058,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-07-04 03:45:00,30.37058,2024-07-05 13:00:00,30.87058,0.01000,2200.00000,-19.97000,88.74000,745.72960,2091.29000,79.46000,CLOSED_TP
LONG,2024-06-07 08:30:00,30.66758,2024-07-05 15:00:00,31.16758,0.01000,2200.00000,-559.16000,88.74000,9175.66760,1552.10000,79.46000,CLOSED_TP
LONG,2024-06-21 01:15:00,30.61257,2024-07-05 15:00:00,31.11257,0.01000,2200.00000,-279.58000,88.74000,8933.61920,1831.68000,79.46000,CLOSED_TP
SHORT_ORIG,2024-07-08 06:00:00,32.94659,2024-07-08 06:00:00,31.94659,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-07-08 16:00:00,32.44659,2024-07-08 16:00:00,31.44659,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-07-08 16:00:00,30.44659,2024-07-09 01:30:00,30.94659,0.01000,2200.00000,-19.97000,88.74000,36.91380,2091.29000,79.46000,CLOSED_TP
SHORT_ORIG,2024-07-09 14:45:00,32.70918,2024-07-09 14:45:00,31.70918,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-06-07 01:30:00,31.16758,2024-07-11 12:30:00,31.66758,0.01000,2200.00000,-678.98000,88.74000,11375.66760,1432.28000,79.46000,CLOSED_TP
LONG,2024-07-08 06:00:00,30.94659,2024-07-11 12:30:00,31.44659,0.01000,2200.00000,-59.91000,88.74000,2236.91380,2051.35000,79.46000,CLOSED_TP
LONG,2024-07-09 14:45:00,30.70918,2024-07-11 12:30:00,31.20918,0.01000,2200.00000,-39.94000,88.74000,831.52300,2071.32000,79.46000,CLOSED_TP
SHORT_ORIG,2024-07-12 01:15:00,33.22529,2024-07-12 01:15:00,32.22529,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-07-12 07:00:00,32.72529,2024-07-12 07:00:00,31.72529,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-07-14 22:30:00,32.62829,2024-07-14 22:30:00,31.62829,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-07-12 07:00:00,30.72529,2024-07-16 15:00:00,31.22529,0.01000,2200.00000,-79.88000,88.74000,1445.35160,2031.38000,79.46000,CLOSED_TP
LONG,2024-07-14 22:30:00,30.62829,2024-07-16 15:00:00,31.12829,0.01000,2200.00000,-39.94000,88.74000,611.11160,2071.32000,79.46000,CLOSED_TP
SHORT_ORIG,2024-07-17 05:45:00,32.93057,2024-07-17 05:45:00,31.93057,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-07-17 14:15:00,32.43057,2024-07-17 14:15:00,31.43057,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-07-18 14:30:00,32.22531,2024-07-18 14:30:00,31.22531,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-07-18 22:00:00,31.72531,2024-07-18 22:00:00,30.72531,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-07-19 07:00:00,31.32583,2024-07-19 07:00:00,30.32583,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-07-22 01:00:00,31.26514,2024-07-22 01:00:00,30.26514,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-07-22 12:15:00,30.76514,2024-07-22 12:15:00,29.76514,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-07-22 12:15:00,28.76514,2024-07-23 01:15:00,29.26514,0.01000,2200.00000,-19.97000,88.74000,72.33160,2091.29000,79.46000,CLOSED_TP
SHORT_ORIG,2024-07-23 05:30:00,30.92385,2024-07-23 05:30:00,29.92385,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-07-23 05:30:00,28.92385,2024-07-24 13:30:00,29.42385,0.01000,2200.00000,-19.97000,88.74000,1014.87760,2091.29000,79.46000,CLOSED_TP
SHORT_ORIG,2024-07-24 17:45:00,31.05917,2024-07-24 17:45:00,30.05917,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-07-25 01:15:00,30.75112,2024-07-25 01:15:00,29.75112,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-07-25 01:45:00,30.25112,2024-07-25 01:45:00,29.25112,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-07-25 05:30:00,29.75112,2024-07-25 05:30:00,28.75112,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-07-26 01:00:00,29.70000,2024-07-26 01:00:00,28.70000,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-07-29 01:15:00,29.97363,2024-07-29 01:15:00,28.97363,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-07-29 15:15:00,29.47363,2024-07-29 15:15:00,28.47363,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-07-30 01:30:00,29.67513,2024-07-30 01:30:00,28.67513,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-07-29 15:15:00,27.47363,2024-07-30 05:30:00,27.97363,0.01000,2200.00000,-19.97000,88.74000,686.08760,2091.29000,79.46000,CLOSED_TP
LONG,2024-07-26 01:00:00,27.70000,2024-07-30 16:45:00,28.20000,0.01000,2200.00000,-79.88000,88.74000,1682.13760,2031.38000,79.46000,CLOSED_TP
LONG,2024-07-30 01:30:00,27.67513,2024-07-30 16:45:00,28.17513,0.01000,2200.00000,-0.00000,88.74000,180.08760,2111.26000,79.46000,CLOSED_TP
LONG,2024-07-25 05:30:00,27.75112,2024-07-30 17:00:00,28.25112,0.01000,2200.00000,-99.85000,88.74000,1907.05680,2011.41000,79.46000,CLOSED_TP
LONG,2024-07-29 01:15:00,27.97363,2024-07-31 01:30:00,28.47363,0.01000,2200.00000,-39.94000,88.74000,2886.08760,2071.32000,79.46000,CLOSED_TP
LONG,2024-07-25 01:45:00,28.25112,2024-07-31 13:30:00,28.75112,0.01000,2200.00000,-119.82000,88.74000,4107.05680,1991.44000,79.46000,CLOSED_TP
SHORT_ORIG,2024-08-01 02:30:00,30.89759,2024-08-01 02:30:00,29.89759,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-08-01 16:45:00,30.39759,2024-08-01 16:45:00,29.39759,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-08-02 01:00:00,30.34476,2024-08-02 01:00:00,29.34476,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-08-01 16:45:00,28.39759,2024-08-02 03:00:00,28.89759,0.01000,2200.00000,-19.97000,88.74000,930.09840,2091.29000,79.46000,CLOSED_TP
LONG,2024-08-02 01:00:00,28.34476,2024-08-02 03:00:00,28.84476,0.01000,2200.00000,-0.00000,88.74000,697.68160,2111.26000,79.46000,CLOSED_TP
SHORT_ORIG,2024-08-02 14:30:00,30.34476,2024-08-02 14:30:00,29.34476,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-08-05 00:15:00,30.36267,2024-08-05 00:15:00,29.36267,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-08-05 08:45:00,29.86267,2024-08-05 08:45:00,28.86267,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-08-05 10:15:00,29.36267,2024-08-05 10:15:00,28.36267,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-08-05 11:30:00,28.86267,2024-08-05 11:30:00,27.86267,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-08-05 11:30:00,26.86267,2024-08-05 15:00:00,27.36267,0.01000,2200.00000,-0.00000,88.74000,1559.68560,2111.26000,79.46000,CLOSED_TP
SHORT_ORIG,2024-08-06 05:30:00,29.10897,2024-08-06 05:30:00,28.10897,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-08-06 06:15:00,28.60897,2024-08-06 06:15:00,27.60897,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-08-06 06:15:00,26.60897,2024-08-06 14:00:00,27.10897,0.01000,2200.00000,-0.00000,88.74000,46.96560,2111.26000,79.46000,CLOSED_TP
SHORT_ORIG,2024-08-07 18:00:00,28.70361,2024-08-07 18:00:00,27.70361,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-08-07 18:00:00,26.70361,2024-08-08 13:45:00,27.20361,0.01000,2200.00000,-19.97000,88.74000,1023.92840,2091.29000,79.46000,CLOSED_TP
LONG,2024-08-06 05:30:00,27.10897,2024-08-09 01:15:00,27.60897,0.01000,2200.00000,-59.91000,88.74000,2807.52560,2051.35000,79.46000,CLOSED_TP
SHORT_ORIG,2024-08-09 13:30:00,29.39534,2024-08-09 13:30:00,28.39534,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-08-11 23:30:00,29.31096,2024-08-11 23:30:00,28.31096,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-08-05 10:15:00,27.36267,2024-08-12 07:30:00,27.86267,0.01000,2200.00000,-139.79000,88.74000,3923.80560,1971.47000,79.46000,CLOSED_TP
LONG,2024-08-11 23:30:00,27.31096,2024-08-12 07:30:00,27.81096,0.01000,2200.00000,-19.97000,88.74000,375.13960,2091.29000,79.46000,CLOSED_TP
LONG,2024-08-09 13:30:00,27.39534,2024-08-12 07:45:00,27.89534,0.01000,2200.00000,-59.91000,88.74000,746.39400,2051.35000,79.46000,CLOSED_TP
SHORT_ORIG,2024-08-13 01:00:00,29.88209,2024-08-13 01:00:00,28.88209,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-08-14 02:00:00,29.69702,2024-08-14 02:00:00,28.69702,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-08-14 16:30:00,29.19702,2024-08-14 16:30:00,28.19702,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-08-14 16:30:00,27.19702,2024-08-15 02:30:00,27.69702,0.01000,2200.00000,-19.97000,88.74000,43.20360,2091.29000,79.46000,CLOSED_TP
LONG,2024-08-14 02:00:00,27.69702,2024-08-15 11:30:00,28.19702,0.01000,2200.00000,-19.97000,88.74000,2243.20360,2091.29000,79.46000,CLOSED_TP
LONG,2024-08-05 08:45:00,27.86267,2024-08-15 12:00:00,28.36267,0.01000,2200.00000,-199.70000,88.74000,6123.80560,1911.56000,79.46000,CLOSED_TP
LONG,2024-08-13 01:00:00,27.88209,2024-08-15 12:15:00,28.38209,0.01000,2200.00000,-39.94000,88.74000,3057.51160,2071.32000,79.46000,CLOSED_TP
SHORT_ORIG,2024-08-16 03:00:00,30.21004,2024-08-16 03:00:00,29.21004,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-08-16 03:00:00,28.21004,2024-08-16 16:15:00,28.71004,0.01000,2200.00000,-0.00000,88.74000,716.50040,2111.26000,79.46000,CLOSED_TP
LONG,2024-08-02 14:30:00,28.34476,2024-08-16 18:30:00,28.84476,0.01000,2200.00000,-279.58000,88.74000,8245.00160,1831.68000,79.46000,CLOSED_TP
LONG,2024-08-05 00:15:00,28.36267,2024-08-16 18:30:00,28.86267,0.01000,2200.00000,-219.67000,88.74000,8323.80560,1891.59000,79.46000,CLOSED_TP
SHORT_ORIG,2024-08-19 01:00:00,30.84226,2024-08-19 01:00:00,29.84226,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-07-25 01:15:00,28.75112,2024-08-19 14:00:00,29.25112,0.01000,2200.00000,-499.25000,88.74000,10032.97680,1612.01000,79.46000,CLOSED_TP
LONG,2024-08-19 01:00:00,28.84226,2024-08-19 14:30:00,29.34226,0.01000,2200.00000,-0.00000,88.74000,440.72160,2111.26000,79.46000,CLOSED_TP
LONG,2024-08-01 02:30:00,28.89759,2024-08-19 15:00:00,29.39759,0.01000,2200.00000,-359.46000,88.74000,10677.41840,1751.80000,79.46000,CLOSED_TP
SHORT_ORIG,2024-08-20 02:00:00,31.25947,2024-08-20 02:00:00,30.25947,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-07-24 17:45:00,29.05917,2024-08-20 07:30:00,29.55917,0.01000,2200.00000,-539.19000,88.74000,11388.40560,1572.07000,79.46000,CLOSED_TP
LONG,2024-07-22 01:00:00,29.26514,2024-08-20 10:15:00,29.76514,0.01000,2200.00000,-579.13000,88.74000,12294.65160,1532.13000,79.46000,CLOSED_TP
LONG,2024-08-20 02:00:00,29.25947,2024-08-20 10:15:00,29.75947,0.01000,2200.00000,-0.00000,88.74000,243.17700,2111.26000,79.46000,CLOSED_TP
LONG,2024-07-19 07:00:00,29.32583,2024-08-20 11:45:00,29.82583,0.01000,2200.00000,-639.04000,88.74000,12561.70960,1472.22000,79.46000,CLOSED_TP
SHORT_ORIG,2024-08-21 13:30:00,31.29499,2024-08-21 13:30:00,30.29499,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-08-22 02:15:00,31.45220,2024-08-22 02:15:00,30.45220,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
SHORT_ORIG,2024-08-22 14:15:00,30.95220,2024-08-22 14:15:00,29.95220,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-08-22 14:15:00,28.95220,2024-08-23 09:30:00,29.45220,0.01000,2200.00000,-19.97000,88.74000,703.99560,2091.29000,79.46000,CLOSED_TP
LONG,2024-08-21 13:30:00,29.29499,2024-08-23 15:15:00,29.79499,0.01000,2200.00000,-39.94000,88.74000,2212.27160,2071.32000,79.46000,CLOSED_TP
SHORT_ORIG,2024-08-26 01:30:00,31.73677,2024-08-26 01:30:00,30.73677,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
LONG,2024-08-22 02:15:00,29.45220,2024-08-26 06:45:00,29.95220,0.01000,2200.00000,-79.88000,88.74000,2903.99560,2031.38000,79.46000,CLOSED_TP
SHORT_ORIG,2024-08-28 01:45:00,31.86721,2024-08-28 01:45:00,30.86721,0.01000,4400.00000,0.00000,88.74000,0.00000,4311.26000,79.46000,CLOSED_TP_SAME_CANDLE
